INTERACTOR_A	INTERACTOR_B	OFFICIAL_SYMBOL_A	OFFICIAL_SYMBOL_B	ALIASES_FOR_A	ALIASES_FOR_B	EXPERIMENTAL_SYSTEM	SOURCE	PUBMED_ID	ORGANISM_A_ID	ORGANISM_B_ID
CELE_Y51H4A.17	CELE_F43E2.8	sta-1	hsp-4	-	-	Two-hybrid	Li S (2004)	14704431	6239	6239
CELE_Y51H4A.17	F53G12.10	sta-1	rpl-7	-	CELE_F53G12.10	Two-hybrid	Li S (2004)	14704431	6239	6239
CELE_Y51H4A.17	CELE_T08G11.4	sta-1	T08G11.4	-	-	Two-hybrid	Li S (2004)	14704431	6239	6239
CELE_Y51H4A.17	CELE_T11B7.4	sta-1	alp-1	-	-	Two-hybrid	Li S (2004)	14704431	6239	6239
CELE_Y51H4A.17	CELE_T22G5.5	sta-1	sptl-3	-	-	Two-hybrid	Li S (2004)	14704431	6239	6239
CELE_Y51H4A.17	CELE_Y51H4A.17	sta-1	sta-1	-	-	Two-hybrid	Li S (2004)	14704431	6239	6239
CELE_Y51H4A.17	CELE_Y77E11A.2	sta-1	Y77E11A.2	-	-	Two-hybrid	Li S (2004)	14704431	6239	6239
CELE_Y51H4A.17	ZC155.1	sta-1	nex-1	-	CELE_ZC155.1	Two-hybrid	Li S (2004)	14704431	6239	6239
CELE_Y51H4A.17	ZK973.10	sta-1	lpd-5	-	CELE_ZK973.10|nduf-4	Two-hybrid	Li S (2004)	14704431	6239	6239
CELE_Y51H4A.25	ZK455.1	CELE_Y51H4A.25	aco-1	-	CELE_ZK455.1|gei-22	Two-hybrid	Li S (2004)	14704431	6239	6239
Y51H4A.8	C03G6.17	Y51H4A.8	C03G6.17	CELE_Y51H4A.8	CELE_C03G6.17	Two-hybrid	Li S (2004)	14704431	6239	6239
Y51H4A.8	C32F10.6	Y51H4A.8	nhr-2	CELE_Y51H4A.8	CELE_C32F10.6|crf-2	Two-hybrid	Li S (2004)	14704431	6239	6239
Y51H4A.8	CELE_C38D4.6	Y51H4A.8	pal-1	CELE_Y51H4A.8	-	Two-hybrid	Li S (2004)	14704431	6239	6239
Y51H4A.8	CELE_F21H11.2	Y51H4A.8	sax-2	CELE_Y51H4A.8	-	Two-hybrid	Li S (2004)	14704431	6239	6239
Y51H4A.8	F36G9.11	Y51H4A.8	clec-232	CELE_Y51H4A.8	CELE_F36G9.11	Two-hybrid	Li S (2004)	14704431	6239	6239
Y51H4A.8	CELE_F47H4.1	Y51H4A.8	lsy-27	CELE_Y51H4A.8	-	Two-hybrid	Li S (2004)	14704431	6239	6239
Y51H4A.8	CELE_F54H5.4	Y51H4A.8	klf-3	CELE_Y51H4A.8	-	Two-hybrid	Li S (2004)	14704431	6239	6239
Y51H4A.8	CELE_H10E21.4	Y51H4A.8	H10E21.4	CELE_Y51H4A.8	-	Two-hybrid	Li S (2004)	14704431	6239	6239
Y51H4A.8	CELE_M117.2	Y51H4A.8	par-5	CELE_Y51H4A.8	-	Two-hybrid	Li S (2004)	14704431	6239	6239
Y51H4A.8	CELE_R11E3.7	Y51H4A.8	dpf-7	CELE_Y51H4A.8	-	Two-hybrid	Li S (2004)	14704431	6239	6239
Y51H4A.8	CELE_T28F4.4	Y51H4A.8	T28F4.4	CELE_Y51H4A.8	-	Two-hybrid	Li S (2004)	14704431	6239	6239
Y51H4A.8	CELE_W06A7.3	Y51H4A.8	ret-1	CELE_Y51H4A.8	-	Two-hybrid	Li S (2004)	14704431	6239	6239
Y51H4A.8	CELE_Y104H12A.1	Y51H4A.8	nhr-41	CELE_Y51H4A.8	-	Two-hybrid	Li S (2004)	14704431	6239	6239
Y51H4A.8	CELE_Y113G7B.23	Y51H4A.8	swsn-1	CELE_Y51H4A.8	-	Two-hybrid	Li S (2004)	14704431	6239	6239
CELE_Y52E8A.3	CELE_W02G9.3	Y52E8A.3	W02G9.3	-	-	Two-hybrid	Li S (2004)	14704431	6239	6239
Y53C12A.1	C55B7.9	wee-1.3	mdt-18	CELE_Y53C12A.1|spe-37	CELE_C55B7.9	Two-hybrid	Li S (2004)	14704431	6239	6239
Y53C12A.1	CELE_F13D12.3	wee-1.3	F13D12.3	CELE_Y53C12A.1|spe-37	-	Two-hybrid	Li S (2004)	14704431	6239	6239
Y53C12A.1	Y49F6B.10	wee-1.3	col-71	CELE_Y53C12A.1|spe-37	CELE_Y49F6B.10	Two-hybrid	Li S (2004)	14704431	6239	6239
Y53C12A.1	Y87G2A.14	wee-1.3	ndx-8	CELE_Y53C12A.1|spe-37	CELE_Y87G2A.14	Two-hybrid	Li S (2004)	14704431	6239	6239
Y53C12A.2	C17E4.6	glt-5	C17E4.6	CELE_Y53C12A.2	CELE_C17E4.6	Two-hybrid	Li S (2004)	14704431	6239	6239
Y53C12A.2	CELE_F28C1.1	glt-5	F28C1.1	CELE_Y53C12A.2	-	Two-hybrid	Li S (2004)	14704431	6239	6239
CELE_Y53F4B.22	H20J04.5	arp-1	pfd-2	-	CELE_H20J04.5|tag-355	Two-hybrid	Li S (2004)	14704431	6239	6239
CELE_Y53F4B.22	Y105C5B.14	arp-1	Y105C5B.14	-	CELE_Y105C5B.14	Two-hybrid	Li S (2004)	14704431	6239	6239
Y53F4B.33	F54B11.6	gst-39	bra-1	CELE_Y53F4B.33	CELE_F54B11.6	Two-hybrid	Li S (2004)	14704431	6239	6239
Y53F4B.33	T23G5.1	gst-39	rnr-1	CELE_Y53F4B.33	CELE_T23G5.1	Two-hybrid	Li S (2004)	14704431	6239	6239
CELE_Y53G8B.1	CELE_C48D5.1	Y53G8B.1	nhr-6	-	-	Two-hybrid	Li S (2004)	14704431	6239	6239
Y54E10A.5	CELE_ZK112.2	dnc-6	ncl-1	CELE_Y54E10A.5	-	Two-hybrid	Li S (2004)	14704431	6239	6239
CELE_Y54E10A.6	F52E1.2	Y54E10A.6	F52E1.2	-	CELE_F52E1.2	Two-hybrid	Li S (2004)	14704431	6239	6239
CELE_Y54E10A.6	K02F2.2	Y54E10A.6	ahcy-1	-	CELE_K02F2.2|CEAHH|S-adenosylhomocysteine hydrolase, AHH	Two-hybrid	Li S (2004)	14704431	6239	6239
CELE_Y54E10A.6	Y73C8C.4	Y54E10A.6	Y73C8C.4	-	CELE_Y73C8C.4	Two-hybrid	Li S (2004)	14704431	6239	6239
Y54E10BL.6	CELE_T11B7.4	mek-2	alp-1	CELE_Y54E10BL.6|glv-1|let-537	-	Two-hybrid	Li S (2004)	14704431	6239	6239
Y54E5A.1	CELE_M04G7.2	ttm-5	CELE_M04G7.2	CELE_Y54E5A.1	-	Two-hybrid	Li S (2004)	14704431	6239	6239
Y54E5A.1	CELE_T18D3.7	ttm-5	T18D3.7	CELE_Y54E5A.1	-	Two-hybrid	Li S (2004)	14704431	6239	6239
CELE_Y54G11A.10	CELE_F39C12.2	lin-7	add-1	-	-	Two-hybrid	Li S (2004)	14704431	6239	6239
Y54G11A.7	F49C12.8	Y54G11A.7	rpn-7	CELE_Y54G11A.7	CELE_F49C12.8	Two-hybrid	Li S (2004)	14704431	6239	6239
Y54G11A.7	Y75B8A.32	Y54G11A.7	Y75B8A.32	CELE_Y54G11A.7	CELE_Y75B8A.32	Two-hybrid	Li S (2004)	14704431	6239	6239
Y54G2A.31	C35B1.1	ubc-13	ubc-1	CELE_Y54G2A.31	CELE_C35B1.1	Two-hybrid	Li S (2004)	14704431	6239	6239
CELE_Y54G9A.4	CELE_C34G6.7	Y54G9A.4	stam-1	-	-	Two-hybrid	Li S (2004)	14704431	6239	6239
CELE_Y54G9A.4	CELE_T06E6.2	Y54G9A.4	cyb-3	-	-	Two-hybrid	Li S (2004)	14704431	6239	6239
Y54G9A.6	CELE_B0035.1	bub-3	B0035.1	CELE_Y54G9A.6	-	Two-hybrid	Li S (2004)	14704431	6239	6239
Y54G9A.6	CELE_E02D9.1	bub-3	E02D9.1	CELE_Y54G9A.6	-	Two-hybrid	Li S (2004)	14704431	6239	6239
Y54G9A.6	CELE_F10G7.9	bub-3	CELE_F10G7.9	CELE_Y54G9A.6	-	Two-hybrid	Li S (2004)	14704431	6239	6239
Y54G9A.6	F36D1.1	bub-3	madf-2	CELE_Y54G9A.6	CELE_F36D1.1	Two-hybrid	Li S (2004)	14704431	6239	6239
Y54G9A.6	CELE_K12H4.7	bub-3	K12H4.7	CELE_Y54G9A.6	-	Two-hybrid	Li S (2004)	14704431	6239	6239
Y54G9A.6	CELE_R02F11.1	bub-3	R02F11.1	CELE_Y54G9A.6	-	Two-hybrid	Li S (2004)	14704431	6239	6239
Y54G9A.6	R06C7.8	bub-3	bub-1	CELE_Y54G9A.6	CELE_R06C7.8	Two-hybrid	Li S (2004)	14704431	6239	6239
Y54G9A.6	R13A5.8	bub-3	rpl-9	CELE_Y54G9A.6	CELE_R13A5.8	Two-hybrid	Li S (2004)	14704431	6239	6239
Y54G9A.6	CELE_Y53C10A.6	bub-3	CELE_Y53C10A.6	CELE_Y54G9A.6	-	Two-hybrid	Li S (2004)	14704431	6239	6239
Y54G9A.6	CELE_Y57G11C.9	bub-3	CELE_Y57G11C.9	CELE_Y54G9A.6	-	Two-hybrid	Li S (2004)	14704431	6239	6239
Y54G9A.6	ZC328.4	bub-3	san-1	CELE_Y54G9A.6	CELE_ZC328.4|mad-3|mdf-3	Two-hybrid	Li S (2004)	14704431	6239	6239
Y54G9A.6	CELE_ZK328.5	bub-3	npp-10	CELE_Y54G9A.6	-	Two-hybrid	Li S (2004)	14704431	6239	6239
Y54H5A.1	F44C8.8	Y54H5A.1	nhr-133	CELE_Y54H5A.1	CELE_F44C8.8	Two-hybrid	Li S (2004)	14704431	6239	6239
Y55B1BR.3	CELE_C13F10.7	cec-8	C13F10.7	CELE_Y55B1BR.3	-	Two-hybrid	Li S (2004)	14704431	6239	6239
CELE_Y55F3AM.10	CELE_T04D1.3	Y55F3AM.10	unc-57	-	-	Two-hybrid	Li S (2004)	14704431	6239	6239
CELE_Y55F3AM.10	T05G5.6	Y55F3AM.10	ech-6	-	CELE_T05G5.6	Two-hybrid	Li S (2004)	14704431	6239	6239
Y55F3AM.15	CELE_C38D4.6	csn-4	pal-1	CELE_Y55F3AM.15	-	Two-hybrid	Li S (2004)	14704431	6239	6239
Y55F3AM.15	K08F11.3	csn-4	cif-1	CELE_Y55F3AM.15	CELE_K08F11.3	Two-hybrid	Li S (2004)	14704431	6239	6239
Y55F3AM.15	Y62E10A.16	csn-4	gcl-1	CELE_Y55F3AM.15	CELE_Y62E10A.16	Two-hybrid	Li S (2004)	14704431	6239	6239
CELE_Y56A3A.1	CELE_T13F2.8	ntl-3	cav-1	-	-	Two-hybrid	Li S (2004)	14704431	6239	6239
Y56A3A.20	CELE_C38D4.6	ccf-1	pal-1	CELE_Y56A3A.20	-	Two-hybrid	Li S (2004)	14704431	6239	6239
Y56A3A.20	T12D8.2	ccf-1	drr-2	CELE_Y56A3A.20	CELE_T12D8.2	Two-hybrid	Li S (2004)	14704431	6239	6239
Y56A3A.21	C23G10.3	trap-4	rps-3	CELE_Y56A3A.21	CELE_C23G10.3	Two-hybrid	Li S (2004)	14704431	6239	6239
Y56A3A.21	CELE_C23H5.8	trap-4	CELE_C23H5.8	CELE_Y56A3A.21	-	Two-hybrid	Li S (2004)	14704431	6239	6239
Y56A3A.21	F44G3.9	trap-4	nhr-111	CELE_Y56A3A.21	CELE_F44G3.9	Two-hybrid	Li S (2004)	14704431	6239	6239
Y56A3A.21	R05F9.10	trap-4	sgt-1	CELE_Y56A3A.21	CELE_R05F9.10	Two-hybrid	Li S (2004)	14704431	6239	6239
Y57A10A.23	R05D8.8	Y57A10A.23	dhs-14	CELE_Y57A10A.23	CELE_R05D8.8	Two-hybrid	Li S (2004)	14704431	6239	6239
Y57A10A.25	F32E10.4	parn-2	ima-3	CELE_Y57A10A.25	CELE_F32E10.4	Two-hybrid	Li S (2004)	14704431	6239	6239
Y57A10C.6	B0238.12	daf-22	B0238.12	CELE_Y57A10C.6	CELE_B0238.12	Two-hybrid	Li S (2004)	14704431	6239	6239
Y57A10C.6	CELE_C34C6.6	daf-22	prx-5	CELE_Y57A10C.6	-	Two-hybrid	Li S (2004)	14704431	6239	6239
Y57A10C.6	CELE_CC8.1	daf-22	CC8.1	CELE_Y57A10C.6	-	Two-hybrid	Li S (2004)	14704431	6239	6239
Y57A10C.6	K08H2.6	daf-22	hpl-1	CELE_Y57A10C.6	CELE_K08H2.6	Two-hybrid	Li S (2004)	14704431	6239	6239
Y57A10C.6	CELE_T11B7.2	daf-22	CELE_T11B7.2	CELE_Y57A10C.6	-	Two-hybrid	Li S (2004)	14704431	6239	6239
Y57A10C.6	CELE_T27E9.1	daf-22	ant-1.1	CELE_Y57A10C.6	-	Two-hybrid	Li S (2004)	14704431	6239	6239
Y57A10C.6	CELE_Y48C3A.16	daf-22	pinn-4	CELE_Y57A10C.6	Y48C3A.16	Two-hybrid	Li S (2004)	14704431	6239	6239
CELE_Y57G11C.12	CELE_W08G11.3	nuo-3	W08G11.3	-	-	Two-hybrid	Li S (2004)	14704431	6239	6239
CELE_Y57G11C.24	CELE_T27F7.1	eps-8	vps-24	-	T27F7.1	Two-hybrid	Li S (2004)	14704431	6239	6239
CELE_Y57G11C.24	CELE_W05H7.4	eps-8	zfp-3	-	-	Two-hybrid	Li S (2004)	14704431	6239	6239
Y59A8A.1	B0025.2	csn-1	csn-2	CELE_Y59A8A.1	CELE_B0025.2	Two-hybrid	Li S (2004)	14704431	6239	6239
Y59A8A.1	Y38C1AA.2	csn-1	csn-3	CELE_Y59A8A.1	CELE_Y38C1AA.2	Two-hybrid	Li S (2004)	14704431	6239	6239
Y59E9AR.5	F26B1.3	tbx-42	ima-2	CELE_Y59E9AR.5	CELE_F26B1.3|1G893	Two-hybrid	Li S (2004)	14704431	6239	6239
Y59E9AR.5	CELE_H02I12.5	tbx-42	H02I12.5	CELE_Y59E9AR.5	-	Two-hybrid	Li S (2004)	14704431	6239	6239
Y59E9AR.5	CELE_R148.5	tbx-42	R148.5	CELE_Y59E9AR.5	-	Two-hybrid	Li S (2004)	14704431	6239	6239
Y59E9AR.5	CELE_Y57A10B.6	tbx-42	Y57A10B.6	CELE_Y59E9AR.5	-	Two-hybrid	Li S (2004)	14704431	6239	6239
Y59E9AR.5	CELE_Y79H2A.1	tbx-42	brp-1	CELE_Y59E9AR.5	-	Two-hybrid	Li S (2004)	14704431	6239	6239
Y59H11AM.3	CELE_F25H5.4	mpst-6	eef-2	CELE_Y59H11AM.3	-	Two-hybrid	Li S (2004)	14704431	6239	6239
Y62E10A.16	C27B7.4	gcl-1	rad-26	CELE_Y62E10A.16	CELE_C27B7.4	Two-hybrid	Li S (2004)	14704431	6239	6239
Y62E10A.16	CELE_F07A11.2	gcl-1	F07A11.2	CELE_Y62E10A.16	-	Two-hybrid	Li S (2004)	14704431	6239	6239
Y62E10A.16	CELE_F15C11.2	gcl-1	ubql-1	CELE_Y62E10A.16	-	Two-hybrid	Li S (2004)	14704431	6239	6239
Y62E10A.16	CELE_F22H10.3	gcl-1	F22H10.3	CELE_Y62E10A.16	-	Two-hybrid	Li S (2004)	14704431	6239	6239
Y62E10A.16	CELE_F25H5.3	gcl-1	pyk-1	CELE_Y62E10A.16	-	Two-hybrid	Li S (2004)	14704431	6239	6239
Y62E10A.16	CELE_F41C6.6	gcl-1	F41C6.6	CELE_Y62E10A.16	-	Two-hybrid	Li S (2004)	14704431	6239	6239
Y62E10A.16	T10C6.11	gcl-1	his-4	CELE_Y62E10A.16	CELE_T10C6.11	Two-hybrid	Li S (2004)	14704431	6239	6239
Y62E10A.16	CELE_T28F12.2	gcl-1	unc-62	CELE_Y62E10A.16	-	Two-hybrid	Li S (2004)	14704431	6239	6239
Y62E10A.16	Y62E10A.16	gcl-1	gcl-1	CELE_Y62E10A.16	CELE_Y62E10A.16	Two-hybrid	Li S (2004)	14704431	6239	6239
CELE_Y62E10A.8	F14D2.12	mau-8	bath-30	-	CELE_F14D2.12	Two-hybrid	Li S (2004)	14704431	6239	6239
CELE_Y63D3A.4	B0547.1	CELE_Y63D3A.4	csn-5	-	CELE_B0547.1	Two-hybrid	Li S (2004)	14704431	6239	6239
CELE_Y63D3A.4	CELE_C05D11.11	CELE_Y63D3A.4	mel-32	-	-	Two-hybrid	Li S (2004)	14704431	6239	6239
CELE_Y63D3A.4	CELE_C27H6.3	CELE_Y63D3A.4	tofu-1	-	C27H6.3	Two-hybrid	Li S (2004)	14704431	6239	6239
CELE_Y63D3A.4	CELE_C43H6.7	CELE_Y63D3A.4	dhhc-9	-	C43H6.7	Two-hybrid	Li S (2004)	14704431	6239	6239
CELE_Y63D3A.4	C47E8.5	CELE_Y63D3A.4	daf-21	-	CELE_C47E8.5|tax-3	Two-hybrid	Li S (2004)	14704431	6239	6239
CELE_Y63D3A.4	CELE_F23H12.4	CELE_Y63D3A.4	sqt-3	-	-	Two-hybrid	Li S (2004)	14704431	6239	6239
CELE_Y63D3A.4	F41G3.14	CELE_Y63D3A.4	exos-8	-	CELE_F41G3.14	Two-hybrid	Li S (2004)	14704431	6239	6239
CELE_Y63D3A.4	CELE_F42C5.8	CELE_Y63D3A.4	rps-8	-	-	Two-hybrid	Li S (2004)	14704431	6239	6239
CELE_Y63D3A.4	F42G8.12	CELE_Y63D3A.4	isp-1	-	CELE_F42G8.12	Two-hybrid	Li S (2004)	14704431	6239	6239
CELE_Y63D3A.4	F46F5.15	CELE_Y63D3A.4	F46F5.15	-	CELE_F46F5.15	Two-hybrid	Li S (2004)	14704431	6239	6239
CELE_Y63D3A.4	CELE_F47F6.1	CELE_Y63D3A.4	lin-42	-	-	Two-hybrid	Li S (2004)	14704431	6239	6239
CELE_Y63D3A.4	F53F4.11	CELE_Y63D3A.4	F53F4.11	-	CELE_F53F4.11	Two-hybrid	Li S (2004)	14704431	6239	6239
CELE_Y63D3A.4	CELE_H28G03.2	CELE_Y63D3A.4	CELE_H28G03.2	-	-	Two-hybrid	Li S (2004)	14704431	6239	6239
CELE_Y63D3A.4	CELE_R02F2.5	CELE_Y63D3A.4	R02F2.5	-	-	Two-hybrid	Li S (2004)	14704431	6239	6239
CELE_Y63D3A.4	CELE_T11B7.4	CELE_Y63D3A.4	alp-1	-	-	Two-hybrid	Li S (2004)	14704431	6239	6239
CELE_Y63D3A.4	Y22F5A.5	CELE_Y63D3A.4	lys-2	-	CELE_Y22F5A.5	Two-hybrid	Li S (2004)	14704431	6239	6239
CELE_Y63D3A.4	CELE_Y48A6B.9	CELE_Y63D3A.4	Y48A6B.9	-	-	Two-hybrid	Li S (2004)	14704431	6239	6239
CELE_Y63D3A.4	CELE_Y51F10.2	CELE_Y63D3A.4	Y51F10.2	-	-	Two-hybrid	Li S (2004)	14704431	6239	6239
CELE_Y63D3A.4	Y53F4B.33	CELE_Y63D3A.4	gst-39	-	CELE_Y53F4B.33	Two-hybrid	Li S (2004)	14704431	6239	6239
CELE_Y63D3A.4	Y57A10A.8	CELE_Y63D3A.4	Y57A10A.8	-	CELE_Y57A10A.8	Two-hybrid	Li S (2004)	14704431	6239	6239
CELE_Y63D3A.4	CELE_Y77E11A.7	CELE_Y63D3A.4	Y77E11A.7	-	-	Two-hybrid	Li S (2004)	14704431	6239	6239
CELE_Y63D3A.4	ZK40.1	CELE_Y63D3A.4	acl-9	-	CELE_ZK40.1	Two-hybrid	Li S (2004)	14704431	6239	6239
CELE_Y65B4A.7	CELE_B0024.14	Y65B4A.7	crm-1	-	-	Two-hybrid	Li S (2004)	14704431	6239	6239
CELE_Y65B4A.7	CELE_C39D10.7	Y65B4A.7	C39D10.7	-	-	Two-hybrid	Li S (2004)	14704431	6239	6239
CELE_Y65B4A.7	CELE_F30H5.3	Y65B4A.7	F30H5.3	-	-	Two-hybrid	Li S (2004)	14704431	6239	6239
CELE_Y65B4A.7	CELE_F35A5.4	Y65B4A.7	F35A5.4	-	-	Two-hybrid	Li S (2004)	14704431	6239	6239
CELE_Y65B4A.7	CELE_F46F11.7	Y65B4A.7	F46F11.7	-	-	Two-hybrid	Li S (2004)	14704431	6239	6239
CELE_Y65B4A.7	CELE_R02F11.1	Y65B4A.7	R02F11.1	-	-	Two-hybrid	Li S (2004)	14704431	6239	6239
CELE_Y65B4A.7	CELE_T21B6.3	Y65B4A.7	T21B6.3	-	-	Two-hybrid	Li S (2004)	14704431	6239	6239
CELE_Y65B4A.7	CELE_T22A3.3	Y65B4A.7	lst-1	-	-	Two-hybrid	Li S (2004)	14704431	6239	6239
CELE_Y65B4A.7	Y102A5C.18	Y65B4A.7	efl-1	-	CELE_Y102A5C.18|mex-2	Two-hybrid	Li S (2004)	14704431	6239	6239
CELE_Y65B4A.7	CELE_Y69H2.3	Y65B4A.7	CELE_Y69H2.3	-	-	Two-hybrid	Li S (2004)	14704431	6239	6239
CELE_Y65B4BR.5	CELE_C02B8.3	Y65B4BR.5	C02B8.3	-	-	Two-hybrid	Li S (2004)	14704431	6239	6239
CELE_Y65B4BR.5	C56C10.8	Y65B4BR.5	icd-1	-	CELE_C56C10.8	Two-hybrid	Li S (2004)	14704431	6239	6239
CELE_Y65B4BR.5	CELE_CC8.1	Y65B4BR.5	CC8.1	-	-	Two-hybrid	Li S (2004)	14704431	6239	6239
CELE_Y65B4BR.5	CELE_F49E8.6	Y65B4BR.5	F49E8.6	-	-	Two-hybrid	Li S (2004)	14704431	6239	6239
CELE_Y65B4BR.5	CELE_Y65B4BR.5	Y65B4BR.5	Y65B4BR.5	-	-	Two-hybrid	Li S (2004)	14704431	6239	6239
CELE_Y69A2AR.2	C26C6.2	ric-8	goa-1	-	CELE_C26C6.2	Two-hybrid	Li S (2004)	14704431	6239	6239
CELE_Y69A2AR.2	C31C9.2	ric-8	C31C9.2	-	CELE_C31C9.2	Two-hybrid	Li S (2004)	14704431	6239	6239
CELE_Y69A2AR.2	F23B12.5	ric-8	dlat-1	-	CELE_F23B12.5	Two-hybrid	Li S (2004)	14704431	6239	6239
CELE_Y69A2AR.2	F31E3.5	ric-8	eef-1A.1	-	CELE_F31E3.5|glp-3|eln-1|eft-3	Two-hybrid	Li S (2004)	14704431	6239	6239
CELE_Y69A2AR.2	F33C8.3	ric-8	tsp-8	-	CELE_F33C8.3	Two-hybrid	Li S (2004)	14704431	6239	6239
CELE_Y69A2AR.2	Y39B6A.20	ric-8	asp-1	-	CELE_Y39B6A.20	Two-hybrid	Li S (2004)	14704431	6239	6239
CELE_Y69A2AR.2	Y57G11C.16	ric-8	rps-18	-	CELE_Y57G11C.16	Two-hybrid	Li S (2004)	14704431	6239	6239
CELE_Y69A2AR.30	B0511.8	mdf-2	mrps-30	-	CELE_B0511.8|tag-264	Two-hybrid	Li S (2004)	14704431	6239	6239
CELE_Y69A2AR.30	B0547.1	mdf-2	csn-5	-	CELE_B0547.1	Two-hybrid	Li S (2004)	14704431	6239	6239
CELE_Y69A2AR.30	C04C3.3	mdf-2	pdhb-1	-	CELE_C04C3.3	Two-hybrid	Li S (2004)	14704431	6239	6239
CELE_Y69A2AR.30	CELE_C06A8.1	mdf-2	mthf-1	-	-	Two-hybrid	Li S (2004)	14704431	6239	6239
CELE_Y69A2AR.30	CELE_C50E10.4	mdf-2	sop-2	-	-	Two-hybrid	Li S (2004)	14704431	6239	6239
CELE_Y69A2AR.30	C50F4.11	mdf-2	mdf-1	-	CELE_C50F4.11|mad-1	Two-hybrid	Li S (2004)	14704431	6239	6239
CELE_Y69A2AR.30	CELE_D2030.9	mdf-2	wdr-23	-	-	Two-hybrid	Li S (2004)	14704431	6239	6239
CELE_Y69A2AR.30	CELE_F10E9.3	mdf-2	F10E9.3	-	-	Two-hybrid	Li S (2004)	14704431	6239	6239
CELE_Y69A2AR.30	F23B12.5	mdf-2	dlat-1	-	CELE_F23B12.5	Two-hybrid	Li S (2004)	14704431	6239	6239
CELE_Y69A2AR.30	F23H12.5	mdf-2	F23H12.5	-	CELE_F23H12.5	Two-hybrid	Li S (2004)	14704431	6239	6239
CELE_Y69A2AR.30	F29G9.3	mdf-2	aps-1	-	CELE_F29G9.3|apt-2	Two-hybrid	Li S (2004)	14704431	6239	6239
CELE_Y69A2AR.30	F44C4.3	mdf-2	cpr-4	-	CELE_F44C4.3	Two-hybrid	Li S (2004)	14704431	6239	6239
CELE_Y69A2AR.30	CELE_H05C05.2	mdf-2	H05C05.2	-	-	Two-hybrid	Li S (2004)	14704431	6239	6239
CELE_Y69A2AR.30	K07C11.2	mdf-2	air-1	-	CELE_K07C11.2|let-412	Two-hybrid	Li S (2004)	14704431	6239	6239
CELE_Y69A2AR.30	CELE_M04G12.1	mdf-2	tag-260	-	-	Two-hybrid	Li S (2004)	14704431	6239	6239
CELE_Y69A2AR.30	T02C12.1	mdf-2	hum-5	-	CELE_T02C12.1|mceIA	Two-hybrid	Li S (2004)	14704431	6239	6239
CELE_Y69A2AR.30	T05G5.6	mdf-2	ech-6	-	CELE_T05G5.6	Two-hybrid	Li S (2004)	14704431	6239	6239
CELE_Y69A2AR.30	CELE_T19B4.5	mdf-2	T19B4.5	-	-	Two-hybrid	Li S (2004)	14704431	6239	6239
CELE_Y69A2AR.30	T20B12.2	mdf-2	tbp-1	-	CELE_T20B12.2|TBP|3H475	Two-hybrid	Li S (2004)	14704431	6239	6239
CELE_Y69A2AR.30	CELE_W02G9.3	mdf-2	W02G9.3	-	-	Two-hybrid	Li S (2004)	14704431	6239	6239
CELE_Y69A2AR.30	CELE_Y37E3.11	mdf-2	Y37E3.11	-	-	Two-hybrid	Li S (2004)	14704431	6239	6239
CELE_Y69A2AR.30	CELE_Y38C1AA.4	mdf-2	tcl-2	-	-	Two-hybrid	Li S (2004)	14704431	6239	6239
CELE_Y69A2AR.30	Y39G10AR.10	mdf-2	epg-2	-	CELE_Y39G10AR.10	Two-hybrid	Li S (2004)	14704431	6239	6239
Y71F9AL.5	CELE_W02G9.3	gst-43	W02G9.3	CELE_Y71F9AL.5	-	Two-hybrid	Li S (2004)	14704431	6239	6239
CELE_Y71G12B.27	C27A2.3	Y71G12B.27	ify-1	-	CELE_C27A2.3	Two-hybrid	Li S (2004)	14704431	6239	6239
CELE_Y71G12B.27	CELE_CC8.1	Y71G12B.27	CC8.1	-	-	Two-hybrid	Li S (2004)	14704431	6239	6239
CELE_Y71G12B.27	CELE_F14B6.3	Y71G12B.27	F14B6.3	-	-	Two-hybrid	Li S (2004)	14704431	6239	6239
CELE_Y71G12B.27	F42D1.2	Y71G12B.27	tatn-1	-	CELE_F42D1.2	Two-hybrid	Li S (2004)	14704431	6239	6239
CELE_Y71G12B.27	F44G3.9	Y71G12B.27	nhr-111	-	CELE_F44G3.9	Two-hybrid	Li S (2004)	14704431	6239	6239
CELE_Y71G12B.27	F54C9.5	Y71G12B.27	rpl-5	-	CELE_F54C9.5	Two-hybrid	Li S (2004)	14704431	6239	6239
CELE_Y71G12B.27	CELE_K01G5.5	Y71G12B.27	K01G5.5	-	-	Two-hybrid	Li S (2004)	14704431	6239	6239
CELE_Y71G12B.27	K06H7.6	Y71G12B.27	apc-2	-	CELE_K06H7.6	Two-hybrid	Li S (2004)	14704431	6239	6239
CELE_Y71G12B.27	CELE_R06F6.8	Y71G12B.27	R06F6.8	-	-	Two-hybrid	Li S (2004)	14704431	6239	6239
CELE_Y71G12B.27	CELE_Y23H5A.5	Y71G12B.27	ctn-1	-	-	Two-hybrid	Li S (2004)	14704431	6239	6239
CELE_Y71G12B.27	CELE_Y54E10A.9	Y71G12B.27	vbh-1	-	-	Two-hybrid	Li S (2004)	14704431	6239	6239
CELE_Y71G12B.27	ZK1058.1	Y71G12B.27	mmcm-1	-	CELE_ZK1058.1	Two-hybrid	Li S (2004)	14704431	6239	6239
